,filename,split_id,genre,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9
0,blues.00018.wav,0,blues,0.55623406,0.008916306,0.036463346,0.03045893,0.04091799,0.24477945,0.0030996518,0.01609198,0.042480864,0.020557376
1,blues.00018.wav,1,blues,0.25866434,0.012164591,0.07110148,0.02747471,0.01638067,0.52863157,0.0006275212,0.02636372,0.039404668,0.019186746
2,blues.00018.wav,2,blues,0.17833754,0.018164607,0.05641855,0.01385054,0.008043012,0.6621761,0.0002788131,0.017428204,0.036051743,0.009250887
3,blues.00018.wav,3,blues,0.4620922,0.010931219,0.03860142,0.02542452,0.04393052,0.28935814,0.0018691074,0.0167339,0.09704501,0.014013975
4,blues.00018.wav,4,blues,0.2315548,0.045875713,0.08451417,0.018009791,0.0152432,0.5231662,0.0011045276,0.020963049,0.042369016,0.017199555
5,blues.00018.wav,5,blues,0.30377907,0.027103715,0.055611636,0.01566471,0.011429421,0.5326202,0.00093484786,0.013215618,0.02656865,0.013072088
6,blues.00018.wav,6,blues,0.24926913,0.017880984,0.056404874,0.017630044,0.012949708,0.5754666,0.0005170949,0.021138966,0.03598984,0.01275279
7,blues.00018.wav,7,blues,0.29665127,0.01939518,0.04611089,0.0131215,0.010606225,0.5583152,0.0005361835,0.011056378,0.035333812,0.008873331
8,blues.00018.wav,8,blues,0.21754001,0.015751433,0.048055213,0.020387847,0.023066211,0.52602845,0.0005219174,0.032839067,0.1049617,0.010848111
9,blues.00018.wav,9,blues,0.26633635,0.014464812,0.05756636,0.021079592,0.015955646,0.5432623,0.00056877336,0.023600763,0.042898826,0.014266495
10,blues.00018.wav,10,blues,0.25211006,0.01982811,0.094694965,0.028921971,0.016539592,0.50199455,0.00096947444,0.027407175,0.03142645,0.026107527
11,blues.00018.wav,11,blues,0.16437748,0.018486885,0.10101759,0.022105442,0.007455681,0.62403363,0.00041199787,0.022119818,0.019765554,0.020225964
12,blues.00018.wav,12,blues,0.31329387,0.012147959,0.038453862,0.029089294,0.06724377,0.26160267,0.0018637824,0.030507306,0.23215063,0.0136468345
13,blues.00018.wav,13,blues,0.36780658,0.009544774,0.03681153,0.03677351,0.104263276,0.1337794,0.005255428,0.018722787,0.2693957,0.017647026
