,filename,split_id,genre,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9
0,blues.00018.wav,0,blues,0.22946489,0.04430816,0.15051013,0.04415184,0.08148143,0.12212858,0.00030815086,0.03267395,0.26261958,0.032353338
1,blues.00018.wav,1,blues,0.1351418,0.14946155,0.1696342,0.036906663,0.026630381,0.34450558,0.001503917,0.012235682,0.100489154,0.023491066
2,blues.00018.wav,2,blues,0.068699904,0.085812196,0.16502695,0.037785698,0.024791788,0.45098466,0.0016783931,0.02068269,0.12319381,0.021343835
3,blues.00018.wav,3,blues,0.21684308,0.28105533,0.11508422,0.014189874,0.010633755,0.28994006,0.011652044,0.005919994,0.04183112,0.012850488
4,blues.00018.wav,4,blues,0.29834974,0.20385595,0.09768282,0.019112153,0.023713,0.26946294,0.011225077,0.008719356,0.053981036,0.013897925
5,blues.00018.wav,5,blues,0.3287084,0.108507365,0.124038845,0.030905768,0.048534833,0.19563884,0.0027768766,0.019182298,0.119155616,0.022551091
6,blues.00018.wav,6,blues,0.15726481,0.23043357,0.12874693,0.016752169,0.014376051,0.36536264,0.007802747,0.0065950463,0.05941645,0.013249561
7,blues.00018.wav,7,blues,0.062642716,0.21318269,0.097668186,0.018176407,0.006426488,0.5497915,0.010333318,0.0058259065,0.02576192,0.010190931
8,blues.00018.wav,8,blues,0.05231802,0.28211945,0.11669415,0.01619045,0.003224946,0.48782435,0.006489708,0.004159416,0.019855626,0.011123799
9,blues.00018.wav,9,blues,0.094222754,0.36314338,0.121562384,0.014730696,0.004272181,0.35893,0.0056521827,0.003104199,0.022458887,0.011923284
10,blues.00018.wav,10,blues,0.34401393,0.089731775,0.12210555,0.026171299,0.068634585,0.14635696,0.00133536,0.014009475,0.16705617,0.020584913
11,blues.00018.wav,11,blues,0.2255445,0.021604264,0.09465166,0.031239899,0.1154712,0.12425407,0.0018968988,0.06838153,0.29474166,0.022214372
12,blues.00018.wav,12,blues,0.10769783,0.6689531,0.045701157,0.0036670673,0.00090264797,0.15114596,0.014255175,0.0003775397,0.0033943627,0.003905174
13,blues.00018.wav,13,blues,0.101113014,0.6790497,0.042051077,0.0032318637,0.0007968263,0.15029733,0.016694197,0.00032838385,0.0029844737,0.003453254
14,blues.00022.wav,0,blues,0.46626133,0.3564151,0.07132175,0.0068621095,0.006032385,0.06102838,0.0028446,0.0013258142,0.018042263,0.009866323
15,blues.00022.wav,1,blues,0.12796451,0.50538075,0.06975671,0.005160963,0.0026948291,0.25135848,0.019852214,0.0009827403,0.011591405,0.005257404
16,blues.00022.wav,2,blues,0.058982372,0.63881725,0.056410823,0.0058090603,0.00071491173,0.22247502,0.008101927,0.00048810383,0.0032124794,0.004987995
