,filename,split_id,genre,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9
0,blues.00018.wav,0,blues,0.21988712,0.16427186,0.080622084,0.005175141,0.011822277,0.40759248,0.0006722669,0.04955531,0.05223826,0.00816313
1,blues.00018.wav,1,blues,0.12075512,0.16657934,0.06569485,0.0033257129,0.005147302,0.54534644,0.00021453922,0.05457584,0.033285063,0.0050758678
2,blues.00018.wav,2,blues,0.10438709,0.116753995,0.082787685,0.0061030844,0.008778025,0.54540086,0.00020374717,0.07803573,0.049456254,0.00809347
3,blues.00018.wav,3,blues,0.21969253,0.1777598,0.10751127,0.005992001,0.010973359,0.3852832,0.00091133575,0.039924983,0.041644398,0.010307065
4,blues.00018.wav,4,blues,0.34408048,0.15482433,0.1027007,0.0057132677,0.015468128,0.27529114,0.0028262234,0.048852816,0.03689164,0.013351197
5,blues.00018.wav,5,blues,0.32182994,0.1457326,0.075833715,0.006523315,0.015808852,0.29805112,0.0018918503,0.06477496,0.06002377,0.009529924
6,blues.00018.wav,6,blues,0.16525467,0.17611727,0.0404455,0.003390159,0.008435097,0.48890367,0.0002699574,0.05235262,0.060578793,0.00425236
7,blues.00018.wav,7,blues,0.16334778,0.17819336,0.061552793,0.003996073,0.007320114,0.48235667,0.0003430654,0.05071471,0.046804976,0.005370398
8,blues.00018.wav,8,blues,0.16479622,0.22209151,0.06448746,0.004337706,0.0074112834,0.45711964,0.00048372013,0.033274863,0.039325777,0.0066718026
9,blues.00018.wav,9,blues,0.20007421,0.17966276,0.081001386,0.0040589604,0.009217277,0.4350416,0.0005960078,0.044752125,0.037714712,0.007880903
10,blues.00018.wav,10,blues,0.29965678,0.06484475,0.20407215,0.018575674,0.03194888,0.18615054,0.0066067283,0.10524418,0.045731287,0.03716913
11,blues.00018.wav,11,blues,0.22112307,0.06951828,0.17936593,0.018449118,0.030435966,0.2679005,0.0025560658,0.11981487,0.059232127,0.031604066
12,blues.00018.wav,12,blues,0.34858322,0.14685799,0.041156363,0.0054614134,0.030113295,0.27083993,0.0012355973,0.036716267,0.11123124,0.007804711
13,blues.00018.wav,13,blues,0.46600395,0.20034683,0.02850901,0.0024476543,0.017796034,0.19739707,0.0019304138,0.017333994,0.06375504,0.0044799987
14,blues.00022.wav,0,blues,0.51491207,0.17156166,0.01435692,0.0024938588,0.019455574,0.14001141,0.0018671639,0.015108333,0.11787633,0.0023566997
15,blues.00022.wav,1,blues,0.4149663,0.2985893,0.02354054,0.004635375,0.013919341,0.149624,0.0032499635,0.007326682,0.08014607,0.004002467
16,blues.00022.wav,2,blues,0.35449415,0.276323,0.01710679,0.006513507,0.023484254,0.1672417,0.0024154766,0.0084248455,0.13922618,0.0047700354
17,blues.00022.wav,3,blues,0.30858865,0.10900064,0.010146695,0.015366034,0.10518226,0.07528916,0.0038009218,0.0062128045,0.35768813,0.008724634
18,blues.00022.wav,4,blues,0.25472787,0.34452406,0.024302106,0.0028679688,0.008640877,0.29663053,0.0009600351,0.012155928,0.051349457,0.0038412448
19,blues.00022.wav,5,blues,0.20352712,0.1578644,0.349978,0.006271975,0.005814292,0.22292012,0.0034548503,0.01829609,0.00835433,0.023518847
20,blues.00022.wav,6,blues,0.045422737,0.30520812,0.20762359,0.01077696,0.0020281135,0.39450994,0.0006167913,0.007341737,0.007050031,0.01942195
21,blues.00022.wav,7,blues,0.0824162,0.18780048,0.17900518,0.04669905,0.015321297,0.36853343,0.0017269125,0.025998376,0.04559808,0.046900954
22,blues.00022.wav,8,blues,0.30474275,0.23917997,0.04692132,0.00922006,0.017959986,0.25010306,0.001867551,0.018805299,0.10380038,0.007399661
23,blues.00022.wav,9,blues,0.096159086,0.20119143,0.054914568,0.009240777,0.011698238,0.5214034,0.00031522498,0.031847104,0.062480792,0.010749433
24,blues.00022.wav,10,blues,0.2452546,0.26020214,0.16954747,0.006265512,0.008569842,0.26012567,0.003052018,0.012245648,0.017075945,0.017661145
25,blues.00022.wav,11,blues,0.17230293,0.44992992,0.01941295,0.003225981,0.006104789,0.29583964,0.00080720626,0.006706887,0.04195368,0.0037159082
26,blues.00022.wav,12,blues,0.23799253,0.33481887,0.017924946,0.013131904,0.03294618,0.1872267,0.0025130485,0.0055928053,0.15858002,0.009273007
27,blues.00022.wav,13,blues,0.2843726,0.31149396,0.014686504,0.0061643342,0.020607416,0.20896132,0.0015472583,0.008861167,0.13883004,0.0044753645
28,blues.00025.wav,0,blues,0.38439688,0.07897191,0.023238907,0.016000083,0.099473126,0.082418576,0.004382149,0.013131683,0.28698936,0.01099736
29,blues.00025.wav,1,blues,0.470731,0.18068366,0.01771535,0.006227982,0.038171515,0.11419812,0.003868344,0.008863417,0.15405564,0.005484985
30,blues.00025.wav,2,blues,0.60628957,0.09777457,0.009773029,0.0036038507,0.057938933,0.053423807,0.005711097,0.0060706944,0.15542486,0.0039895065
31,blues.00025.wav,3,blues,0.45182216,0.020370144,0.045567438,0.022382693,0.1613922,0.034476887,0.01351013,0.028988827,0.20102276,0.020466797
32,blues.00025.wav,4,blues,0.2115693,0.014085066,0.07539672,0.064731084,0.23260069,0.04578021,0.007192637,0.044025205,0.25596207,0.048656996
33,blues.00025.wav,5,blues,0.2910783,0.13855723,0.09661765,0.020032657,0.044841934,0.23195009,0.0027589796,0.02843493,0.123723626,0.022004569
