,filename,split_id,genre,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9
0,blues.00018.wav,0,blues,0.54112786,0.0067950864,0.022945572,0.0037462027,0.020862732,0.34010443,0.00010236193,0.014161373,0.04615933,0.003995007
1,blues.00018.wav,1,blues,0.2759382,0.012319581,0.018565752,0.0013703868,0.0030389358,0.6617415,3.824564e-06,0.007460217,0.018900493,0.00066110183
2,blues.00018.wav,2,blues,0.21167459,0.01744844,0.027794123,0.002771871,0.0123279225,0.6773892,2.2572349e-05,0.01272663,0.034474075,0.0033705817
3,blues.00018.wav,3,blues,0.5129517,0.010574781,0.03788011,0.004734851,0.016234787,0.3231874,8.159327e-05,0.013722911,0.07409844,0.006533425
4,blues.00018.wav,4,blues,0.2864184,0.045970272,0.077497005,0.011137118,0.0061914935,0.4758325,7.1919225e-05,0.051938314,0.026466629,0.018476322
5,blues.00018.wav,5,blues,0.25265935,0.041746657,0.07304771,0.00920153,0.010673663,0.49211898,0.00012642499,0.076598935,0.03248131,0.011345452
6,blues.00018.wav,6,blues,0.14905863,0.06354647,0.025641523,0.0020445506,0.002403691,0.73342085,3.0033922e-05,0.009715264,0.011425359,0.0027135382
7,blues.00018.wav,7,blues,0.08558803,0.09051929,0.010025014,0.0007298558,0.000521352,0.8056829,3.1321333e-06,0.0022762483,0.004162976,0.00049122877
8,blues.00018.wav,8,blues,0.091775894,0.095992185,0.00813708,0.000632598,0.0010785302,0.7878813,1.6644627e-06,0.0019499678,0.0121987425,0.00035202436
9,blues.00018.wav,9,blues,0.28486922,0.02478622,0.01680434,0.002252473,0.006358044,0.6264674,9.686464e-06,0.015452191,0.020246293,0.0027540887
10,blues.00018.wav,10,blues,0.37999353,0.034655917,0.13161007,0.004689495,0.020259162,0.3409458,0.0008945871,0.022557294,0.044192106,0.020202076
11,blues.00018.wav,11,blues,0.17908593,0.029029928,0.09971342,0.0034974995,0.020380408,0.5868319,8.896671e-05,0.017011,0.060017996,0.0043428442
12,blues.00018.wav,12,blues,0.41101658,0.05060298,0.012368712,0.007931214,0.023269644,0.3292536,4.8107813e-05,0.03274828,0.12728512,0.0054757637
13,blues.00018.wav,13,blues,0.25175154,0.21993074,0.016796378,0.01837399,0.0068874694,0.391222,0.00031848898,0.029080542,0.050110877,0.015528022
14,blues.00022.wav,0,blues,0.60828507,0.014412428,0.014806602,0.004566184,0.029215097,0.13993894,0.0010036434,0.0026581963,0.18053928,0.004574513
15,blues.00022.wav,1,blues,0.52859235,0.03660909,0.01597411,0.0023949903,0.0073338235,0.3463265,0.00018221524,0.0021898304,0.058786776,0.0016104159
16,blues.00022.wav,2,blues,0.39287847,0.026214771,0.027320769,0.016438963,0.015004296,0.23082256,0.0008827005,0.005190227,0.28104264,0.004204584
17,blues.00022.wav,3,blues,0.23318677,0.0018027317,0.007948119,0.020283481,0.027235001,0.04558898,0.0015001819,0.0026246984,0.657234,0.0025960477
18,blues.00022.wav,4,blues,0.6309793,0.006615435,0.012834743,0.0021844879,0.007130015,0.2946108,9.4202114e-05,0.0031599356,0.040958866,0.0014321397
19,blues.00022.wav,5,blues,0.3541064,0.079438284,0.23309562,0.006529708,0.011875265,0.26145217,0.0024575035,0.006473285,0.02855831,0.016013402
20,blues.00022.wav,6,blues,0.33629778,0.015780378,0.24254455,0.016841883,0.019043686,0.25342414,0.00034880437,0.013944976,0.0857091,0.016064607
21,blues.00022.wav,7,blues,0.23199353,0.042945605,0.07906601,0.009863007,0.005030589,0.5571511,0.00011975465,0.003508451,0.06671113,0.0036108755
22,blues.00022.wav,8,blues,0.32274893,0.03600737,0.03640342,0.004761309,0.0042863227,0.53220016,2.3324475e-05,0.003361945,0.05933132,0.00087589154
23,blues.00022.wav,9,blues,0.42338675,0.024221856,0.06047426,0.0038370623,0.0059911744,0.44593838,0.00013625437,0.0030890892,0.030936467,0.0019887488
24,blues.00022.wav,10,blues,0.68856364,0.036615256,0.066644795,0.0036097683,0.013903772,0.14217809,0.005983554,0.0022853261,0.03500281,0.00521292
